code_insee,population,superficie,densite
02435,82,8.15,10.061349693251532
02438,244,10.94,22.30347349177331
02439,1196,38.14,31.3581541688516
02440,138,8.87,15.558060879368659
02441,181,11.02,16.424682395644282
02442,90,7.3,12.32876712328767
02443,206,7.75,26.580645161290324
02444,125,4.77,26.205450733752624
02445,277,10.99,25.204731574158327
02446,118,3.47,34.00576368876081
02447,148,10.96,13.503649635036496
02448,117,10.08,11.607142857142858
02449,64,6.17,10.372771474878444
02450,361,20.18,17.888999008919722
02451,122,3.63,33.608815426997246
02452,235,8.17,28.76376988984088
02453,404,7.09,56.98166431593794
02454,404,25.61,15.775087856306131
02455,196,10.3,19.02912621359223
02456,295,10.24,28.80859375
02457,389,15.3,25.424836601307188
02458,822,40.03,20.534599050711964
02459,158,7.3,21.643835616438356
02460,206,4.39,46.9248291571754
02461,369,8.35,44.19161676646707
02462,229,8.81,25.993189557321223
02463,87,9.21,9.446254071661237
02464,366,5.47,66.91042047531992
02465,527,15.56,33.868894601542415
02466,131,7.71,16.990920881971466
02467,50,4.54,11.013215859030836
02468,2219,13.79,160.91370558375635
02469,487,12.91,37.72269558481797
02470,433,16.96,25.53066037735849
02471,136,4.46,30.493273542600896
02472,404,10.46,38.623326959847034
02473,219,3.42,64.03508771929825
02474,394,5.23,75.33460803059273
02476,669,11.89,56.265769554247264
02477,964,7.77,124.06692406692407
02478,259,5.77,44.887348353552866
02480,316,8.98,35.18930957683742
02481,480,5.45,88.07339449541284
02482,55,2.89,19.03114186851211
02483,511,9.59,53.284671532846716
02484,532,4.48,118.74999999999999
02485,95,3.04,31.25
02486,106,6.6,16.060606060606062
02487,620,3.25,190.76923076923077
02488,158,1.81,87.29281767955801
02489,348,4.47,77.8523489932886
02490,124,5.86,21.160409556313994
02491,322,19.72,16.328600405679513
02492,445,13.3,33.45864661654135
02493,223,5.41,41.21996303142329
02494,127,5.86,21.67235494880546
02495,1043,20.33,51.303492375799316
02496,98,4.92,19.91869918699187
02497,1151,4.1,280.7317073170732
02498,762,23.51,32.41173968524032
02499,42,5.44,7.720588235294117
02500,807,9.9,81.51515151515152
02501,97,6.76,14.349112426035504
02502,1291,5.74,224.9128919860627
02503,827,13.52,61.16863905325444
02504,1608,6.29,255.64387917329094
02505,207,15.36,13.4765625
02506,197,11.18,17.620751341681576
02507,31,3.24,9.5679012345679
02508,152,2.94,51.70068027210885
02509,153,7.37,20.759837177747624
02510,146,3.86,37.82383419689119
02511,302,9.77,30.91095189355169
02512,269,10.14,26.528599605522682
02513,136,9.9,13.737373737373737
02514,702,11.38,61.68717047451669
02515,53,4.77,11.111111111111112
02516,69,7.33,9.413369713506139
02517,295,8.53,34.58382180539273
02518,301,22.65,13.289183222958059
02519,188,15.58,12.066752246469832
02520,737,9.96,73.99598393574297
02521,1374,12.99,105.77367205542726
02522,73,3.97,18.387909319899244
02523,71,5.81,12.220309810671257
02524,692,10.69,64.733395696913
02525,566,6.07,93.24546952224053
02526,102,6.99,14.592274678111588
02527,461,14.34,32.147838214783825
02528,223,11.9,18.73949579831933
02529,180,6.39,28.169014084507044
02530,78,1.6,48.75
02531,125,6.43,19.44012441679627
02532,983,6.26,157.02875399361022
02533,108,5.24,20.610687022900763
02534,47,2.18,21.559633027522935
02535,113,10.89,10.376492194674013
02536,104,3.38,30.76923076923077
02537,203,7.36,27.581521739130434
02538,74,3.72,19.892473118279568
02539,699,6.27,111.48325358851676
02540,1216,17.21,70.65659500290528
02541,420,2.86,146.85314685314685
02542,80,1.9,42.10526315789474
02543,2055,17.89,114.86864169927334
02544,613,8.42,72.80285035629454
02545,187,9.98,18.7374749498998
02546,188,3.81,49.343832020997375
02547,66,4.99,13.226452905811623
02548,382,10.88,35.11029411764706
02549,849,8.26,102.78450363196126
02550,120,4.45,26.96629213483146
02551,110,3.65,30.136986301369863
02552,190,6.44,29.50310559006211
02553,247,31.53,7.833809070726292
02554,1100,6.93,158.73015873015873
02555,2095,23.99,87.32805335556482
02556,77,5.45,14.128440366972477
02557,128,5.15,24.854368932038835
02558,2531,48.42,52.27178851714167
02559,483,16.67,28.974205158968203
02560,245,7.98,30.70175438596491
02561,147,3.53,41.64305949008499
02562,206,9.25,22.27027027027027
02563,163,7.18,22.701949860724234
02564,871,16.29,53.46838551258441
02565,293,2.86,102.44755244755245
02566,1106,6.14,180.13029315960912
02567,275,6.48,42.43827160493827
02568,165,11.88,13.888888888888888
02569,476,10.79,44.11492122335496
02570,174,5.31,32.76836158192091
02571,711,7.09,100.28208744710861
02572,500,8.69,57.53739930955121
02573,57,2.41,23.651452282157674
02574,1409,16.48,85.49757281553399
02575,1660,23.3,71.24463519313305
02576,328,5.23,62.7151051625239
02577,91,9.1,10.0
02578,86,4.45,19.325842696629213
02579,124,7.13,17.391304347826086
02580,816,15.08,54.11140583554376
02581,320,5.15,62.13592233009708
02582,77,7.08,10.875706214689265
02583,53,6.37,8.320251177394034
02584,117,1.93,60.62176165803109
02585,255,10.59,24.07932011331445
02586,138,10.91,12.648945921173235
02587,353,9.08,38.87665198237885
02588,67,2.39,28.03347280334728
02589,262,5.01,52.29540918163673
02590,169,12.66,13.34913112164297
02591,136,6.83,19.91215226939971
02592,193,15.82,12.199747155499368
02593,1067,3.02,353.3112582781457
02594,129,3.41,37.82991202346041
02595,137,3.71,36.92722371967655
02596,762,5.43,140.3314917127072
02598,679,9.83,69.07426246185148
02599,253,7.57,33.42140026420079
02600,340,10.54,32.25806451612903
02601,190,7.01,27.10413694721826
02602,1668,9.48,175.94936708860757
02604,82,2.44,33.60655737704918
02605,192,6.05,31.735537190082646
02606,69,5.2,13.269230769230768
02607,84,2.87,29.268292682926827
02608,468,16.39,28.553996339231237
02609,21,4.93,4.259634888438134
02610,741,6.69,110.76233183856502
02612,124,3.18,38.9937106918239
02613,603,13.37,45.10097232610322
02614,272,14.98,18.157543391188252
02615,357,6.75,52.888888888888886
02616,202,6.79,29.749631811487482
02617,507,9.9,51.21212121212121
02618,691,12.21,56.59295659295659
02619,637,8.33,76.47058823529412
02620,341,9.61,35.483870967741936
02621,386,8.33,46.33853541416567
02622,55,4.93,11.156186612576066
02623,96,6.63,14.479638009049774
02624,272,5.2,52.30769230769231
02625,142,3.45,41.15942028985507
02626,336,18.22,18.44127332601537
02627,126,11.21,11.239964317573595
02628,218,9.88,22.06477732793522
02629,322,17.42,18.48450057405281
02631,409,8.09,50.55624227441286
02632,56,3.87,14.470284237726098
02633,61,5.04,12.103174603174603
02634,85,4.9,17.346938775510203
02635,146,3.82,38.21989528795812
02636,200,11.89,16.82085786375105
02637,291,6.35,45.82677165354331
02638,238,8.98,26.503340757238306
02639,346,10.07,34.35948361469712
02640,155,8.71,17.79563719862227
02641,111,6.82,16.27565982404692
02642,166,7.83,21.20051085568327
02643,784,10.55,74.3127962085308
02644,340,14.87,22.864828513786147
02645,188,6.54,28.74617737003058
02647,59,3.58,16.480446927374302
02648,1914,26.91,71.12597547380156
02649,309,5.76,53.645833333333336
02650,359,10.99,32.666060054595086
02651,106,5.54,19.133574007220215
02652,103,5.61,18.36007130124777
02653,498,4.23,117.7304964539007
02654,83,3.96,20.95959595959596
02655,146,6.06,24.092409240924095
02656,394,6.96,56.60919540229885
02657,234,4.13,56.65859564164649
02658,239,5.9,40.50847457627118
02659,505,5.05,100.0
02660,37,3.9,9.487179487179487
02661,245,3.04,80.59210526315789
02662,328,7.95,41.257861635220124
02663,225,7.32,30.737704918032787
02664,122,6.79,17.96759941089838
02665,299,12.45,24.016064257028113
02666,975,16.53,58.98366606170598
02667,201,8.53,23.563892145369287
02668,1018,12.46,81.70144462279293
02670,150,6.89,21.77068214804064
02671,283,8.36,33.85167464114833
02672,254,6.02,42.19269102990034
02673,442,7.78,56.81233933161953
02674,49,5.01,9.780439121756487
02675,134,3.35,40.0
02676,1711,20.11,85.08204873197414
02677,238,6.75,35.25925925925926
02678,67,4.53,14.79028697571744
02679,151,7.57,19.947159841479525
02680,2304,29.73,77.49747729566094
02681,280,7.78,35.98971722365039
02682,115,4.69,24.520255863539443
02683,108,5.52,19.565217391304348
02684,3279,42.2,77.70142180094786
02685,121,6.64,18.222891566265062
02686,368,11.13,33.06379155435759
02687,335,12.02,27.870216306156408
02688,45,7.0,6.428571428571429
02689,41,6.98,5.873925501432664
02690,76,9.61,7.908428720083247
02691,53100,22.56,2353.723404255319
02693,223,13.99,15.939957112223016
02694,627,6.34,98.89589905362776
02696,74,2.5,29.6
02697,383,25.04,15.295527156549522
02698,102,4.53,22.516556291390728
02699,276,9.93,27.794561933534744
02701,704,2.63,267.680608365019
02702,605,7.49,80.77436582109479
02703,1082,11.8,91.69491525423729
02704,234,7.65,30.588235294117645
02705,206,4.77,43.18658280922432
02706,568,4.8,118.33333333333334
02707,179,8.56,20.911214953271028
02708,214,6.38,33.542319749216304
02709,406,6.65,61.05263157894736
02710,729,10.56,69.0340909090909
02711,285,9.1,31.31868131868132
02712,141,13.32,10.585585585585585
02713,267,13.49,19.792438843587842
02714,361,5.51,65.51724137931035
02715,42,2.14,19.626168224299064
02716,290,5.51,52.631578947368425
02717,597,11.51,51.86794092093832
02718,118,2.31,51.082251082251084
02719,2013,13.13,153.3130236100533
02720,2062,53.53,38.52045581916682
02721,475,10.76,44.1449814126394
02722,28888,12.32,2344.805194805195
02723,97,5.91,16.41285956006768
02724,61,4.28,14.25233644859813
02725,137,4.68,29.273504273504276
02726,175,6.28,27.86624203821656
02727,211,9.2,22.934782608695652
02728,260,13.72,18.950437317784257
02729,79,5.22,15.134099616858238
02730,265,10.2,25.980392156862745
02731,173,7.36,23.505434782608695
02732,104,6.38,16.300940438871475
02734,272,10.63,25.587958607714015
02735,17,2.55,6.666666666666667
02736,166,8.89,18.672665916760405
02737,552,25.42,21.71518489378442
02738,13504,17.95,752.3119777158774
02739,336,7.07,47.524752475247524
02740,221,16.43,13.451004260499086
02741,540,6.99,77.25321888412017
02742,117,6.16,18.993506493506494
02743,156,7.06,22.09631728045326
02744,70,3.62,19.337016574585636
02745,117,7.42,15.768194070080863
02746,658,14.52,45.3168044077135
02747,84,4.02,20.895522388059703
02748,934,20.35,45.896805896805894
02749,216,2.65,81.50943396226415
02750,568,15.21,37.343852728468114
02751,143,3.01,47.50830564784054
02752,284,5.89,48.217317487266556
02753,327,12.84,25.46728971962617
02754,186,5.9,31.525423728813557
02755,571,7.2,79.30555555555556
02756,689,13.69,50.32870708546385
02757,521,12.24,42.56535947712418
02758,2017,9.97,202.30692076228684
02759,366,5.17,70.79303675048357
02760,138,5.28,26.136363636363637
02761,211,5.56,37.94964028776979
02762,150,9.87,15.197568389057752
02763,219,3.18,68.86792452830188
02764,90,2.93,30.71672354948805
02765,237,4.03,58.80893300248139
02766,236,8.42,28.028503562945367
02767,321,6.54,49.08256880733945
02768,530,13.77,38.489469862018886
02769,906,15.75,57.523809523809526
02770,785,5.0,157.0
02772,154,3.85,40.0
02773,39,2.27,17.180616740088105
02774,119,5.28,22.537878787878785
02775,929,14.45,64.29065743944636
02776,561,10.96,51.18613138686131
02777,137,12.36,11.084142394822006
02778,94,8.71,10.79219288174512
02779,220,8.89,24.746906636670413
02780,1363,3.71,367.3854447439353
02781,451,5.1,88.43137254901961
02782,221,4.28,51.63551401869159
02783,137,3.8,36.05263157894737
02784,144,5.19,27.74566473988439
02785,1101,15.75,69.9047619047619
02786,126,4.58,27.510917030567686
02787,260,7.86,33.07888040712468
02788,462,12.89,35.84173778122575
02789,2600,10.35,251.20772946859904
02790,239,10.34,23.11411992263056
02791,261,4.13,63.196125907990314
02792,156,7.54,20.689655172413794
02793,116,3.18,36.477987421383645
02794,187,10.74,17.411545623836126
02795,1604,5.23,306.69216061185466
02796,86,6.39,13.458528951486699
02797,172,6.59,26.100151745068285
02798,1214,21.44,56.623134328358205
02799,400,12.73,31.421838177533385
02800,313,9.83,31.841302136317395
02801,270,13.72,19.67930029154519
02802,208,10.22,20.352250489236788
02803,145,8.32,17.427884615384613
02804,191,7.65,24.96732026143791
02805,2549,4.54,561.453744493392
02806,300,10.3,29.126213592233007
02807,661,12.34,53.56564019448947
02808,282,3.95,71.39240506329114
02809,68,12.79,5.316653635652854
02810,10392,41.71,249.14888515943417
02812,203,8.07,25.154894671623296
02813,245,10.57,23.178807947019866
02814,161,8.06,19.975186104218363
02815,427,8.99,47.497219132369295
02816,535,10.79,49.582947173308625
02817,82,2.64,31.06060606060606
02818,1161,7.57,153.3685601056803
02819,111,11.78,9.422750424448218
02820,1688,17.76,95.04504504504504
02821,674,9.02,74.7228381374723
02822,397,13.96,28.438395415472776
02823,75,3.32,22.590361445783135
02824,374,4.78,78.24267782426777
02826,348,11.55,30.129870129870127
02827,306,13.97,21.904080171796707
02828,92,4.5,20.444444444444443
02829,41,1.09,37.61467889908256
02830,959,6.79,141.23711340206185
02831,378,21.12,17.897727272727273
02832,186,7.47,24.899598393574298
02833,493,12.04,40.9468438538206
02834,173,4.46,38.789237668161434
03001,2899,10.46,277.151051625239
03002,309,24.1,12.821576763485476
03003,983,24.07,40.839218944744495
03004,241,20.28,11.883629191321498
03005,337,24.35,13.839835728952771
03006,629,59.56,10.560779046339825
03007,356,20.02,17.78221778221778
03008,376,26.0,14.461538461538462
03009,136,17.14,7.934655775962661
03010,419,28.26,14.826610049539985
03011,425,27.06,15.705838876570585
03012,316,19.45,16.246786632390744
03013,4012,15.6,257.1794871794872
03014,136,11.48,11.846689895470384
03015,331,24.87,13.309207880981102
03016,142,8.08,17.574257425742573
03017,187,25.34,7.379636937647987
03018,680,22.58,30.115146147032775
03019,1628,63.98,25.445451703657394
03020,292,24.2,12.066115702479339
03021,222,8.3,26.746987951807228
03022,985,34.88,28.239678899082566
03023,8844,18.97,466.20980495519245
03024,234,24.15,9.689440993788821
03025,1347,34.6,38.93063583815029
03026,761,47.16,16.136556403731976
03027,920,9.94,92.55533199195172
03028,362,15.68,23.086734693877553
03029,796,10.22,77.88649706457925
03030,879,16.46,53.402187120291615
03031,293,29.75,9.84873949579832
03032,243,22.37,10.86276262852034
03033,181,9.48,19.09282700421941
03034,493,21.68,22.739852398523986
03035,206,22.55,9.135254988913525
03036,2566,54.84,46.79066374908825
03037,260,20.95,12.410501193317423
03038,526,15.52,33.891752577319586
03039,384,23.13,16.60181582360571
03040,1132,23.38,48.4174508126604
03041,321,44.61,7.195696032279758
03042,531,34.55,15.369030390738063
03043,1191,31.71,37.55912961210974
03044,1531,26.81,57.10555762775084
03045,833,36.96,22.53787878787879
03046,1010,46.95,21.5122470713525
03047,405,31.2,12.980769230769232
03048,1305,70.55,18.4975194897236
03049,427,12.19,35.02871205906481
03050,177,20.0,8.85
03051,294,28.37,10.363059569968277
03052,1090,20.5,53.170731707317074
03053,1105,10.96,100.82116788321167
03054,237,33.42,7.091561938958707
03055,945,28.6,33.04195804195804
03056,388,21.1,18.38862559241706
03057,196,25.96,7.550077041602465
03058,240,18.6,12.903225806451612
03059,367,12.77,28.739232576350823
03060,1039,7.4,140.4054054054054
03061,387,8.19,47.252747252747255
03062,346,10.43,33.17353787152445
03063,1030,25.12,41.003184713375795
03064,175,27.75,6.306306306306307
03065,546,19.34,28.231644260599793
03066,321,36.81,8.72045639771801
03067,134,20.8,6.4423076923076925
03068,103,6.64,15.512048192771084
03069,311,12.9,24.108527131782946
03070,135,17.47,7.7275329135661135
03071,250,9.95,25.12562814070352
03072,495,29.1,17.010309278350515
03073,621,16.94,36.65879574970484
03074,648,49.78,13.01727601446364
03075,164,7.33,22.37380627557981
03076,219,36.53,5.995072543115247
03077,128,18.48,6.926406926406926
03078,229,13.41,17.076808351976137
03079,296,22.63,13.079982324348212
03080,702,12.51,56.115107913669064
03081,323,12.92,25.0
03082,6100,20.96,291.03053435114504
03083,575,17.93,32.069157836029
03084,2031,25.29,80.30842230130487
03085,641,17.06,37.57327080890973
03086,305,23.96,12.729549248747913
03087,597,53.83,11.0904699981423
03088,316,26.51,11.920030177291588
03089,154,13.42,11.475409836065573
03090,307,19.85,15.465994962216623
03091,436,11.61,37.553832902670116
03092,629,41.76,15.062260536398469
03093,1219,10.88,112.04044117647058
03094,3283,11.38,288.4885764499121
03095,12677,31.93,397.0247416222988
03096,89,8.21,10.840438489646772
03097,359,24.88,14.429260450160772
03098,4465,8.34,535.3717026378897
03099,388,41.01,9.461107047061693
03100,1373,24.89,55.1627159501808
03101,8698,35.54,244.73832301631964
03102,3010,45.63,65.96537365768134
03103,1046,37.02,28.254997298757427
03104,1167,27.58,42.31327048585932
03105,360,22.07,16.311735387403715
03106,1317,24.45,53.86503067484663
03107,1269,23.22,54.651162790697676
03108,373,23.4,15.94017094017094
03109,788,13.27,59.38206480783723
03110,977,17.87,54.67263570229434
03111,1117,11.27,99.11268855368235
03112,665,13.03,51.03607060629317
03113,527,38.58,13.65992742353551
03114,271,18.88,14.353813559322035
03115,344,28.05,12.263814616755793
03116,188,6.98,26.934097421203436
03117,479,40.24,11.903578528827037
03118,5815,36.85,157.80189959294435
03119,414,32.29,12.8213069061629
03120,711,18.74,37.94023479188901
03121,636,39.14,16.249361267245785
03122,235,27.57,8.523757707653246
03124,219,23.12,9.472318339100346
03125,122,12.33,9.894566098945662
03126,1176,8.08,145.54455445544554
03127,601,32.57,18.4525637089346
03128,2632,34.92,75.37227949599084
03129,308,18.71,16.461785141635488
03130,280,44.65,6.270996640537514
03131,553,26.31,21.01862409730141
03132,554,9.63,57.52855659397715
03133,524,11.64,45.01718213058419
03134,193,23.1,8.354978354978355
03135,412,23.72,17.36930860033727
03136,225,8.02,28.05486284289277
03137,270,7.36,36.68478260869565
03138,3137,33.01,95.0318085428658
03139,314,34.61,9.072522392372147
03140,1147,9.08,126.3215859030837
03141,149,17.53,8.49971477467199
03142,242,28.25,8.56637168141593
03143,91,6.37,14.285714285714285
03144,210,37.31,5.628517823639775
03145,743,11.81,62.912785774767144
